Id,OverallScore
659,80.782
660,89.814
661,87.496
662,86.868
663,89.233
664,83.759
665,93.455
666,84.518
667,84.965
668,85.417
669,89.198
670,90.811
671,85.481
672,88.969
673,87.075
674,92.632
675,90.409
676,74.152
677,79.265
678,91.775
679,84.583
680,91.699
681,89.224
682,87.056
683,76.515
684,69.793
685,88.244
686,89.216
687,92.516
688,92.871
689,88.224
690,84.011
691,91.276
692,86.726
693,83.370
694,88.818
695,81.889
696,90.995
697,88.823
698,96.494
699,81.605
700,92.420
701,93.368
702,93.160
703,91.231
704,93.407
705,88.352
706,83.393
707,88.942
708,83.276
709,94.692
710,75.729
711,85.037
712,81.764
713,81.874
714,81.039
715,91.005
716,90.473
717,94.451
718,91.788
719,88.763
720,92.513
721,88.214
722,76.552
723,91.670
724,90.411
725,92.472
726,92.985
727,95.394
728,85.864
729,95.017
730,83.162
731,78.005
732,88.237
733,88.173
734,96.163
735,87.637
736,85.174
737,86.412
738,85.971
739,90.026
740,97.694
741,87.674
742,79.385
743,89.425
744,86.796
745,87.308
746,94.321
747,84.827
748,87.453
749,82.807
750,82.656
751,87.991
752,93.700
753,82.124
754,94.355
755,92.924
756,89.025
757,88.810
758,91.091
759,86.831
760,97.066
761,84.328
762,89.461
763,90.949
764,97.660
765,94.761
766,90.789
767,84.431
768,95.021
769,89.800
770,80.470
771,94.479
772,93.536
773,94.498
774,84.073
775,86.409
776,86.927
777,90.307
778,94.356
779,87.251
780,86.286
781,96.413
782,97.488
783,90.622
784,93.420
785,85.511
786,89.995
787,91.948
788,81.032
789,83.746
790,89.151
791,79.617
792,84.086
793,91.121
794,93.808
795,92.328
796,85.864
797,86.261
798,96.033
799,82.010
800,67.241
801,90.867
802,89.276
803,83.034
804,88.847
805,93.899
806,89.766
807,84.751
808,85.790
809,76.988
810,83.150
811,91.487
812,84.856
813,89.610
814,85.791
815,84.773
816,87.526
817,79.403
818,89.565
819,88.013
820,88.375
821,86.832
822,94.701
823,94.354
824,88.538
825,83.760
826,87.462
827,66.771
828,88.702
829,89.119
830,74.072
831,90.633
832,92.946
833,92.757
834,84.918
835,89.538
836,93.732
837,89.449
838,88.460
839,64.616
840,90.747
841,85.890
842,90.502
843,75.133
844,88.006
845,94.425
846,84.649
847,81.087
848,82.518
849,88.493
850,86.434
851,89.666
852,87.619
853,88.165
854,90.392
855,89.313
856,72.228
857,85.913
858,91.035
859,92.446
860,85.412
861,93.496
862,94.689
863,70.280
864,95.019
865,87.039
866,91.073
867,68.723
868,91.024
869,90.210
870,92.244
871,94.569
872,90.577
873,88.600
874,89.640
875,93.665
876,86.172
877,80.821
878,93.949
879,92.456
880,24.231
881,92.680
882,89.735
883,81.903
884,79.950
885,84.751
886,88.272
887,83.013
888,82.166
889,83.950
890,92.126
891,79.891
892,94.188
893,61.979
894,92.266
895,90.568
896,86.537
897,84.938
898,91.455
899,91.507
900,89.916
901,84.783
902,86.755
903,90.450
904,95.417
905,95.468
906,84.762
907,84.882
908,75.846
909,91.461
910,72.921
911,87.118
912,89.899
913,91.834
914,88.136
915,89.042
916,79.755
917,53.214
918,88.691
919,87.565
920,89.497
921,98.670
922,89.146
923,82.750
924,79.142
925,88.128
926,89.356
927,96.293
928,80.380
929,92.403
930,93.169
931,81.312
932,82.224
933,84.687
934,92.527
935,90.455
936,87.884
937,93.027
938,82.614
939,86.207
940,93.335
941,85.850
942,87.907
943,83.941
944,92.679
945,83.500
946,93.199
947,91.380
948,96.531
949,93.112
950,87.068
951,91.471
952,94.500
953,81.018
954,83.745
955,89.481
956,90.521
957,90.099
958,88.254
959,88.057
960,88.479
961,89.288
962,94.381
963,73.281
964,73.463
965,85.516
966,87.155
967,92.071
968,79.475
969,95.992
970,84.680
971,87.494
972,90.961
973,88.717
974,84.829
975,82.195
976,85.145
977,88.821
978,88.545
979,89.056
980,82.473
981,93.838
982,90.761
983,87.857
984,97.286
985,85.462
986,78.850
987,84.634
988,92.498
989,85.408
990,87.182
991,65.505
992,93.036
993,85.410
994,83.171
995,78.715
996,86.317
997,91.373
998,83.087
999,87.286
1000,87.827
1001,91.959
1002,84.898
1003,81.149
1004,89.593
1005,87.671
1006,90.561
1007,86.989
1008,94.893
1009,93.707
1010,91.285
1011,76.953
1012,80.562
1013,92.133
1014,91.265
1015,93.248
1016,89.691
1017,92.160
1018,82.653
1019,90.529
1020,86.578
1021,87.872
1022,65.273
1023,90.858
1024,73.393
1025,86.323
1026,89.579
1027,91.044
1028,86.420
1029,85.800
1030,89.663
1031,86.024
1032,87.343
1033,96.599
1034,91.104
1035,88.131
1036,93.971
1037,82.861
1038,82.161
1039,82.789
1040,89.392
1041,78.529
1042,75.478
1043,93.534
1044,91.768
1045,87.541
1046,81.819
1047,86.891
1048,85.594
1049,92.151
1050,87.797
1051,89.081
1052,87.750
1053,89.398
1054,87.668
1055,90.451
1056,94.198
1057,89.263
1058,87.267
1059,83.746
1060,88.267
1061,90.888
1062,86.511
1063,87.744
1064,81.687
1065,96.204
1066,93.296
1067,91.656
1068,86.840
1069,83.414
1070,89.451
1071,90.944
1072,89.324
1073,90.109
1074,91.278
1075,78.719
1076,86.355
1077,92.059
1078,82.514
1079,86.946
1080,83.780
1081,89.252
1082,82.669
1083,93.899
1084,87.400
1085,91.675
1086,89.359
1087,86.646
1088,82.768
1089,77.666
1090,89.543
1091,42.598
1092,87.053
1093,81.080
1094,68.918
1095,90.680
1096,84.566
1097,89.324
1098,92.094
1099,93.274
1100,85.075
1101,69.952
1102,82.288
1103,89.140
1104,83.291
1105,85.542
1106,91.227
1107,81.889
1108,91.043
1109,93.304
1110,77.659
1111,98.360
1112,82.800
1113,83.349
1114,96.273
1115,85.413
1116,79.810
1117,93.190
1118,87.780
1119,87.904
1120,82.300
1121,83.625
1122,85.246
1123,87.119
1124,89.708
1125,91.559
1126,94.786
1127,88.401
1128,91.506
1129,83.785
1130,89.533
1131,82.994
1132,93.375
1133,82.645
1134,82.599
1135,84.143
1136,89.821
1137,85.491
1138,86.333
1139,94.575
1140,81.470
1141,87.844
1142,85.645
1143,88.104
1144,77.205
1145,83.615
1146,92.298
1147,84.183
1148,67.248
1149,89.039
1150,86.336
1151,87.794
1152,92.944
1153,80.529
1154,90.155
1155,92.623
1156,88.604
1157,88.185
1158,84.409
1159,89.708
1160,91.446
1161,81.624
1162,89.616
1163,95.538
1164,74.829
1165,90.357
1166,94.723
1167,81.978
1168,89.743
1169,84.091
1170,87.601
1171,73.668
1172,83.963
1173,84.071
1174,85.932
1175,94.218
1176,93.863
1177,83.298
1178,87.692
1179,90.839
1180,89.083
1181,70.160
1182,87.977
1183,84.349
1184,83.093
1185,92.333
1186,89.673
1187,78.236
1188,94.001
1189,72.325
1190,83.109
1191,92.847
1192,88.627
1193,87.714
1194,86.077
1195,88.760
1196,96.173
1197,84.589
1198,87.207
1199,92.997
1200,96.349
1201,85.870
1202,89.931
1203,74.062
1204,93.743
1205,92.829
1206,90.841
1207,92.562
1208,87.055
1209,85.754
1210,80.668
1211,88.404
1212,85.784
1213,85.828
1214,79.085
1215,80.845
1216,86.172
1217,93.206
1218,84.512
1219,88.439
1220,91.670
1221,86.541
1222,89.526
1223,96.519
1224,90.566
1225,94.179
1226,81.091
1227,88.600
1228,88.883
1229,84.253
1230,89.657
1231,86.462
1232,84.969
1233,89.088
1234,89.968
1235,83.627
1236,91.086
1237,87.755
1238,94.064
1239,88.662
1240,83.166
1241,69.696
1242,85.450
1243,76.696
1244,90.632
1245,89.583
1246,84.950
1247,81.289
1248,87.501
1249,91.022
1250,84.560
1251,86.807
1252,81.566
1253,85.117
1254,78.250
1255,90.269
1256,88.594
1257,84.366
1258,77.909
1259,87.114
1260,91.710
1261,85.554
1262,84.650
1263,87.270
1264,86.986
1265,82.308
1266,78.638
1267,84.882
1268,84.490
1269,92.184
1270,87.581
1271,91.871
1272,86.994
1273,88.445
1274,86.706
1275,82.234
1276,90.377
1277,85.803
1278,78.181
1279,85.943
1280,83.192
1281,80.865
1282,87.512
1283,91.797
1284,97.265
1285,81.089
1286,85.895
1287,83.760
1288,88.824
1289,89.273
1290,92.151
1291,75.074
1292,42.315
1293,79.644
1294,82.742
1295,85.789
1296,93.996
1297,87.376
1298,82.541
1299,91.433
1300,86.445
1301,91.160
1302,53.630
1303,92.850
1304,89.319
1305,82.956
1306,88.514
1307,82.853
1308,89.568
1309,87.115
1310,82.940
1311,74.360
1312,93.105
1313,89.644
1314,89.640
1315,87.593
1316,86.390
1317,90.106
1318,66.331
1319,83.916
1320,86.316
1321,82.772
1322,85.581
1323,95.240
1324,88.409
1325,88.851
1326,82.064
1327,89.827
1328,92.158
1329,86.487
1330,79.060
1331,85.907
1332,89.799
1333,91.441
1334,90.008
1335,90.229
1336,72.222
1337,89.549
1338,90.043
1339,94.258
1340,88.311
1341,75.169
1342,91.504
1343,86.394
1344,87.928
1345,79.552
1346,66.845
1347,80.814
1348,83.547
1349,94.969
1350,92.429
1351,93.926
1352,93.799
1353,82.440
1354,85.360
1355,84.182
1356,90.609
1357,81.821
1358,84.213
1359,86.467
1360,94.703
1361,82.481
1362,87.762
1363,84.997
1364,88.858
1365,92.335
1366,84.711
1367,80.362
1368,88.291
1369,88.426
1370,93.274
1371,88.342
1372,94.742
1373,87.311
1374,84.055
1375,94.004
1376,88.650
1377,90.330
1378,86.356
1379,90.680
1380,89.197
1381,91.357
1382,84.088
1383,94.683
1384,88.986
1385,77.079
1386,28.069
1387,78.648
1388,91.062
1389,87.608
1390,82.656
1391,92.385
1392,88.120
1393,84.182
1394,70.392
1395,94.950
1396,88.532
1397,27.838
1398,71.755
1399,73.161
1400,92.459
1401,78.548
1402,71.059
1403,89.255
1404,82.897
1405,86.726
1406,88.539
1407,94.784
1408,81.371
1409,90.411
1410,87.923
1411,82.606
1412,90.125
1413,80.676
1414,89.154
1415,95.773
1416,80.370
1417,87.549
1418,98.090
1419,84.725
1420,88.797
1421,80.768
1422,86.725
1423,78.927
1424,88.725
1425,90.857
1426,88.888
1427,92.021
1428,88.948
1429,91.474
1430,89.729
1431,83.037
1432,90.250
1433,87.852
1434,79.420
1435,94.663
1436,82.995
1437,86.754
1438,81.477
1439,87.168
1440,93.327
1441,93.108
1442,88.122
1443,82.320
1444,83.997
1445,84.594
1446,94.219
1447,83.621
1448,91.546
1449,90.922
1450,86.086
1451,88.487
1452,82.439
1453,85.003
1454,83.280
1455,91.087
1456,88.208
1457,80.159
1458,88.514
1459,88.716
1460,92.333
1461,84.417
1462,93.795
1463,95.223
1464,92.375
1465,89.737
1466,89.241
1467,88.349
1468,82.762
1469,88.100
1470,93.628
1471,86.300
1472,81.776
1473,92.577
1474,84.756
1475,76.268
1476,77.838
1477,57.784
1478,86.436
1479,86.820
1480,89.764
1481,93.205
1482,87.001
1483,79.709
1484,90.186
1485,92.029
1486,91.090
1487,89.453
1488,81.429
1489,86.193
1490,86.710
1491,83.426
1492,90.832
1493,77.532
1494,79.720
1495,86.448
1496,88.804
1497,81.931
1498,86.856
1499,87.358
1500,81.530
1501,80.678
1502,78.187
1503,86.946
1504,84.571
1505,83.777
1506,87.817
1507,84.392
1508,81.353
1509,92.126
1510,84.251
1511,82.999
1512,89.394
1513,90.796
1514,85.812
1515,89.587
1516,93.455
1517,83.109
1518,85.134
1519,89.642
1520,89.445
1521,87.087
1522,85.087
1523,91.905
1524,87.824
1525,70.707
1526,82.333
1527,81.966
1528,92.319
1529,85.523
1530,80.578
1531,82.205
1532,76.004
1533,85.961
1534,91.295
1535,87.850
1536,85.466
1537,97.002
1538,85.643
1539,87.847
1540,88.176
1541,90.605
1542,87.085
1543,91.642
1544,76.830
1545,88.721
1546,88.396
1547,94.557
1548,55.292
1549,88.754
1550,83.253
1551,86.865
1552,86.621
1553,90.407
1554,84.864
1555,84.046
1556,83.789
1557,85.637
1558,90.020
1559,91.302
1560,90.914
1561,86.223
1562,86.868
1563,84.465
1564,82.476
1565,92.239
1566,72.582
1567,86.642
1568,80.566
1569,86.025
1570,90.125
1571,31.372
1572,91.291
1573,82.417
1574,82.892
1575,87.901
1576,77.817
1577,89.542
1578,90.373
1579,84.329
1580,88.134
1581,87.355
1582,88.560
1583,84.404
1584,64.254
1585,93.583
1586,86.337
1587,86.388
1588,86.736
1589,92.170
1590,80.359
1591,88.480
1592,90.874
1593,81.708
1594,80.560
1595,79.334
1596,71.830
1597,86.970
1598,81.960
1599,82.538
1600,91.253
1601,85.066
1602,79.502
1603,88.361
1604,82.520
1605,88.943
1606,84.727
1607,85.771
1608,86.186
1609,69.919
1610,85.361
1611,91.835
1612,93.076
1613,93.974
1614,88.556
1615,81.857
1616,87.005
1617,79.381
1618,91.194
1619,88.603
1620,87.227
1621,91.850
1622,93.202
1623,89.187
1624,87.218
1625,87.084
1626,78.640
1627,83.421
1628,82.046
1629,85.123
1630,79.655
1631,89.310
1632,85.393
1633,87.402
1634,91.889
1635,86.016
1636,78.565
1637,85.140
1638,89.283
1639,86.276
1640,94.418
1641,82.477
1642,88.601
1643,81.039
1644,91.642
1645,90.395
1646,91.080
1647,85.363
1648,82.329
1649,85.248
1650,93.903
1651,83.718
1652,83.071
1653,81.925
1654,77.900
1655,90.959
1656,84.853
1657,90.909
1658,94.559
1659,81.854
1660,91.146
1661,86.509
1662,91.276
1663,89.574
1664,87.403
1665,90.144
1666,89.301
1667,85.784
1668,90.993
1669,93.713
1670,93.133
1671,90.282
1672,79.150
1673,86.343
1674,96.309
1675,88.312
1676,87.060
1677,89.371
1678,91.976
1679,95.154
1680,82.400
1681,89.970
1682,86.436
1683,87.859
1684,90.215
1685,80.004
1686,85.157
1687,77.406
1688,88.637
1689,93.175
1690,73.632
1691,89.002
1692,87.697
1693,82.564
1694,86.818
1695,89.402
1696,91.743
1697,82.163
1698,85.783
1699,83.541
1700,88.715
1701,80.380
1702,84.711
1703,94.297
1704,88.849
1705,91.472
1706,88.491
1707,83.743
1708,89.429
1709,89.195
1710,92.548
1711,90.889
1712,83.011
1713,79.038
1714,91.212
1715,92.152
1716,92.245
1717,83.328
1718,89.790
1719,85.289
1720,82.560
1721,83.922
1722,79.991
1723,76.844
1724,87.396
1725,82.048
1726,85.822
1727,90.400
1728,86.464
1729,89.778
1730,89.642
1731,82.855
1732,83.044
1733,86.472
1734,88.619
1735,84.582
1736,82.807
1737,85.753
1738,70.680
1739,91.170
1740,85.701
1741,84.072
1742,69.086
1743,93.551
1744,78.423
1745,89.840
1746,82.407
1747,84.627
1748,85.865
1749,79.149
1750,89.578
1751,89.736
1752,85.258
1753,90.727
1754,75.463
1755,88.835
1756,83.415
1757,90.192
1758,87.895
1759,85.812
1760,95.892
1761,92.703
1762,94.651
1763,89.495
1764,89.913
1765,84.677
1766,94.154
1767,85.183
1768,92.165
1769,90.608
1770,89.525
1771,89.231
1772,88.179
1773,80.037
1774,87.386
1775,83.609
1776,90.872
1777,82.134
1778,86.898
1779,91.205
1780,87.751
1781,91.847
1782,83.615
1783,84.359
1784,88.123
1785,84.595
1786,91.693
1787,82.047
1788,86.799
1789,89.546
1790,81.524
1791,93.787
1792,88.064
1793,77.803
1794,89.888
1795,94.408
1796,93.331
1797,87.717
1798,77.807
1799,83.133
1800,92.213
1801,86.343
1802,86.572
1803,86.980
1804,90.604
1805,86.576
1806,87.274
1807,89.139
1808,91.997
1809,92.694
1810,89.981
1811,83.037
1812,81.405
1813,91.453
1814,87.731
1815,89.587
1816,83.697
1817,87.246
1818,71.325
1819,91.808
1820,88.198
1821,95.392
1822,84.914
1823,85.655
1824,83.088
1825,77.470
1826,89.512
1827,88.073
1828,78.901
1829,96.907
1830,65.420
1831,89.403
1832,81.476
1833,73.251
1834,73.987
1835,88.982
1836,85.949
1837,90.038
1838,88.066
1839,92.389
1840,86.330
1841,95.909
1842,86.706
1843,91.852
1844,94.315
1845,79.130
1846,94.102
1847,76.475
1848,90.767
1849,88.702
1850,88.237
1851,89.988
1852,83.713
1853,71.066
1854,79.828
1855,84.479
1856,78.428
1857,84.292
1858,84.637
1859,83.181
1860,90.291
1861,82.770
1862,93.664
1863,82.223
1864,93.525
1865,93.334
1866,90.436
1867,82.762
1868,90.279
1869,89.166
1870,89.910
1871,91.501
1872,82.585
1873,81.310
1874,87.161
1875,88.923
1876,88.585
1877,91.839
1878,89.140
1879,79.424
1880,85.779
1881,86.872
1882,86.804
1883,88.756
1884,82.480
1885,89.131
1886,87.160
1887,94.248
1888,87.197
1889,93.789
1890,91.170
1891,88.719
1892,75.921
1893,86.358
1894,85.834
1895,84.491
1896,85.515
1897,89.374
1898,87.770
1899,82.460
1900,92.830
1901,88.450
1902,86.851
1903,84.308
1904,87.733
1905,83.110
1906,91.579
1907,90.071
1908,90.428
1909,86.851
1910,91.236
1911,85.238
1912,91.916
1913,95.305
1914,90.563
1915,89.724
1916,87.423
1917,93.328
1918,91.563
1919,85.836
1920,89.384
1921,73.102
1922,86.265
1923,91.667
1924,92.610
1925,77.411
1926,80.872
1927,70.345
1928,89.678
1929,92.764
1930,92.313
1931,86.483
1932,91.764
1933,84.634
1934,81.677
1935,94.133
1936,89.380
1937,94.640
1938,90.991
1939,82.781
1940,90.681
1941,92.749
1942,88.519
1943,85.389
1944,81.847
1945,94.361
1946,80.564
1947,80.817
1948,89.470
1949,83.667
1950,83.315
1951,84.170
1952,91.486
1953,87.914
1954,93.584
1955,83.622
1956,84.688
1957,82.603
1958,94.538
1959,82.299
1960,97.244
1961,91.459
1962,89.412
1963,86.254
1964,83.740
1965,84.996
1966,94.029
1967,95.665
1968,85.600
1969,93.792
1970,93.794
1971,90.853
1972,82.345
1973,92.161
1974,92.377
1975,92.584
1976,84.564
1977,87.396
1978,85.852
1979,88.949
1980,90.619
1981,95.608
1982,79.911
1983,84.668
1984,91.800
1985,72.235
1986,89.056
1987,85.600
1988,89.527
1989,82.199
1990,90.074
1991,78.814
1992,70.443
1993,95.492
1994,90.923
1995,85.171
1996,92.369
1997,84.899
1998,73.106
1999,70.394
2000,81.317
2001,89.930
2002,89.459
2003,94.251
2004,86.669
2005,84.816
2006,88.862
2007,89.146
2008,94.363
2009,96.810
2010,71.869
2011,89.751
2012,78.656
2013,82.413
2014,89.382
2015,79.751
2016,85.061
2017,89.088
2018,88.583
2019,88.024
2020,87.921
2021,90.624
2022,85.125
2023,92.505
2024,85.840
2025,86.811
2026,84.306
2027,90.468
2028,89.844
2029,80.851
2030,83.939
2031,81.866
2032,88.278
2033,90.981
2034,85.798
2035,93.317
2036,95.329
2037,89.323
2038,88.080
2039,86.641
2040,85.778
2041,77.424
2042,82.823
2043,71.896
2044,83.747
2045,92.887
2046,88.030
2047,88.743
2048,78.197
2049,77.487
2050,85.840
2051,86.928
2052,88.622
2053,79.093
2054,93.457
2055,85.324
2056,94.065
2057,82.042
2058,81.415
2059,88.890
2060,84.144
2061,89.816
2062,86.271
2063,86.633
2064,86.041
2065,90.437
2066,81.833
2067,87.344
2068,87.660
2069,88.158
2070,82.060
2071,93.790
2072,91.381
2073,86.580
2074,86.015
2075,90.633
2076,88.083
2077,95.484
2078,93.638
2079,87.878
2080,94.257
2081,76.891
2082,90.182
2083,90.569
2084,88.658
2085,88.162
2086,92.948
2087,89.722
2088,82.754
2089,87.485
2090,93.497
2091,92.054
2092,72.220
2093,94.645
2094,89.841
2095,86.127
2096,84.945
2097,86.316
2098,91.108
2099,91.035
2100,91.720
2101,79.361
2102,80.573
2103,71.920
2104,66.015
2105,87.813
2106,86.808
2107,83.083
2108,85.602
2109,86.967
2110,85.157
2111,88.858
2112,93.248
2113,92.156
2114,89.514
2115,91.235
2116,77.434
2117,74.947
2118,78.104
2119,91.055
2120,94.870
2121,67.739
2122,81.321
2123,88.884
2124,83.996
2125,90.938
2126,79.946
